registry_id,source_family,source_zip,internal_path,file_name,extension,size_bytes,recommended_decision,boundary_required,claim_scope,quarantine_status,adapter_target,packet_target,runtime_allowed_now,emits_act,emits_decision,source_status,notes
f6d95f38109a38574022c169,ATLAS,OBSIDIA_BRANCHABLE_ATLAS_FULL_V0_3_COMPLETION_AUDIT.zip,OBSIDIA_BRANCHABLE_ATLAS_FULL_V0_3_COMPLETION_AUDIT/docs/full_doc_extraction/tables/DOCX_TABLE_0105.md,DOCX_TABLE_0105.md,.md,1123,INTEGRATE_TO_ATLAS_READONLY_SPEC_CANDIDATE,ATLAS_READONLY_ADVISORY_ONLY,READONLY_ADVISORY_ONLY,CLEAR,atlas_to_context_packet,ContextPacket,False,False,False,COPIED_READONLY,ATLAS|F06 canon repair inventory; deduped zip source; no extraction; no runtime import
64d92cd3f06967f770fcc056,ATLAS,OBSIDIA_BRANCHABLE_ATLAS_FULL_V0_3_COMPLETION_AUDIT.zip,OBSIDIA_BRANCHABLE_ATLAS_FULL_V0_3_COMPLETION_AUDIT/docs/full_doc_extraction/tables/DOCX_TABLE_0106.md,DOCX_TABLE_0106.md,.md,1072,INTEGRATE_TO_ATLAS_READONLY_SPEC_CANDIDATE,ATLAS_READONLY_ADVISORY_ONLY,READONLY_ADVISORY_ONLY,CLEAR,atlas_to_context_packet,ContextPacket,False,False,False,COPIED_READONLY,ATLAS|F06 canon repair inventory; deduped zip source; no extraction; no runtime import
86a9c3a9cfa813fa994aa118,ATLAS,OBSIDIA_BRANCHABLE_ATLAS_FULL_V0_3_COMPLETION_AUDIT.zip,OBSIDIA_BRANCHABLE_ATLAS_FULL_V0_3_COMPLETION_AUDIT/docs/full_doc_extraction/tables/DOCX_TABLE_0107.md,DOCX_TABLE_0107.md,.md,636,INTEGRATE_TO_ATLAS_READONLY_SPEC_CANDIDATE,ATLAS_READONLY_ADVISORY_ONLY,READONLY_ADVISORY_ONLY,CLEAR,atlas_to_context_packet,ContextPacket,False,False,False,COPIED_READONLY,ATLAS|F06 canon repair inventory; deduped zip source; no extraction; no runtime import
3ab907b3bb343589cae65d13,ATLAS,OBSIDIA_BRANCHABLE_ATLAS_FULL_V0_3_COMPLETION_AUDIT.zip,OBSIDIA_BRANCHABLE_ATLAS_FULL_V0_3_COMPLETION_AUDIT/docs/full_doc_extraction/tables/DOCX_TABLE_0108.md,DOCX_TABLE_0108.md,.md,644,INTEGRATE_TO_ATLAS_READONLY_SPEC_CANDIDATE,ATLAS_READONLY_ADVISORY_ONLY,READONLY_ADVISORY_ONLY,CLEAR,atlas_to_context_packet,ContextPacket,False,False,False,COPIED_READONLY,ATLAS|F06 canon repair inventory; deduped zip source; no extraction; no runtime import
a3e145cf897c905ece4c06b6,ATLAS,OBSIDIA_BRANCHABLE_ATLAS_FULL_V0_3_COMPLETION_AUDIT.zip,OBSIDIA_BRANCHABLE_ATLAS_FULL_V0_3_COMPLETION_AUDIT/docs/full_doc_extraction/tables/DOCX_TABLE_0109.md,DOCX_TABLE_0109.md,.md,633,INTEGRATE_TO_ATLAS_READONLY_SPEC_CANDIDATE,ATLAS_READONLY_ADVISORY_ONLY,READONLY_ADVISORY_ONLY,CLEAR,atlas_to_context_packet,ContextPacket,False,False,False,COPIED_READONLY,ATLAS|F06 canon repair inventory; deduped zip source; no extraction; no runtime import
e959ee18b45273b80fe31619,ATLAS,OBSIDIA_BRANCHABLE_ATLAS_FULL_V0_3_COMPLETION_AUDIT.zip,OBSIDIA_BRANCHABLE_ATLAS_FULL_V0_3_COMPLETION_AUDIT/docs/full_doc_extraction/tables/DOCX_TABLE_0110.md,DOCX_TABLE_0110.md,.md,695,INTEGRATE_TO_ATLAS_READONLY_SPEC_CANDIDATE,ATLAS_READONLY_ADVISORY_ONLY,READONLY_ADVISORY_ONLY,CLEAR,atlas_to_context_packet,ContextPacket,False,False,False,COPIED_READONLY,ATLAS|F06 canon repair inventory; deduped zip source; no extraction; no runtime import
a7679cedd6dada7362c82cb7,ATLAS,OBSIDIA_BRANCHABLE_ATLAS_FULL_V0_3_COMPLETION_AUDIT.zip,OBSIDIA_BRANCHABLE_ATLAS_FULL_V0_3_COMPLETION_AUDIT/docs/full_doc_extraction/tables/DOCX_TABLE_0111.md,DOCX_TABLE_0111.md,.md,1373,INTEGRATE_TO_ATLAS_READONLY_SPEC_CANDIDATE,ATLAS_READONLY_ADVISORY_ONLY,READONLY_ADVISORY_ONLY,CLEAR,atlas_to_context_packet,ContextPacket,False,False,False,COPIED_READONLY,ATLAS|F06 canon repair inventory; deduped zip source; no extraction; no runtime import
7aef239c049d31650a435e3c,ATLAS,OBSIDIA_BRANCHABLE_ATLAS_FULL_V0_3_COMPLETION_AUDIT.zip,OBSIDIA_BRANCHABLE_ATLAS_FULL_V0_3_COMPLETION_AUDIT/docs/full_doc_extraction/tables/DOCX_TABLE_0112.md,DOCX_TABLE_0112.md,.md,1098,INTEGRATE_TO_ATLAS_READONLY_SPEC_CANDIDATE,ATLAS_READONLY_ADVISORY_ONLY,READONLY_ADVISORY_ONLY,CLEAR,atlas_to_context_packet,ContextPacket,False,False,False,COPIED_READONLY,ATLAS|F06 canon repair inventory; deduped zip source; no extraction; no runtime import
2132649f9296ec3f80a12275,ATLAS,OBSIDIA_BRANCHABLE_ATLAS_FULL_V0_3_COMPLETION_AUDIT.zip,OBSIDIA_BRANCHABLE_ATLAS_FULL_V0_3_COMPLETION_AUDIT/docs/full_doc_extraction/tables/DOCX_TABLE_0113.md,DOCX_TABLE_0113.md,.md,922,INTEGRATE_TO_ATLAS_READONLY_SPEC_CANDIDATE,ATLAS_READONLY_ADVISORY_ONLY,READONLY_ADVISORY_ONLY,CLEAR,atlas_to_context_packet,ContextPacket,False,False,False,COPIED_READONLY,ATLAS|F06 canon repair inventory; deduped zip source; no extraction; no runtime import
9566e5bfa963cc8ca16c1d24,ATLAS,OBSIDIA_BRANCHABLE_ATLAS_FULL_V0_3_COMPLETION_AUDIT.zip,OBSIDIA_BRANCHABLE_ATLAS_FULL_V0_3_COMPLETION_AUDIT/docs/full_doc_extraction/tables/DOCX_TABLE_0114.md,DOCX_TABLE_0114.md,.md,1335,INTEGRATE_TO_ATLAS_READONLY_SPEC_CANDIDATE,ATLAS_READONLY_ADVISORY_ONLY,READONLY_ADVISORY_ONLY,CLEAR,atlas_to_context_packet,ContextPacket,False,False,False,COPIED_READONLY,ATLAS|F06 canon repair inventory; deduped zip source; no extraction; no runtime import
70129af99353ac99123516a1,ATLAS,OBSIDIA_BRANCHABLE_ATLAS_FULL_V0_3_COMPLETION_AUDIT.zip,OBSIDIA_BRANCHABLE_ATLAS_FULL_V0_3_COMPLETION_AUDIT/docs/full_doc_extraction/tables/DOCX_TABLE_0115.md,DOCX_TABLE_0115.md,.md,984,INTEGRATE_TO_ATLAS_READONLY_SPEC_CANDIDATE,ATLAS_READONLY_ADVISORY_ONLY,READONLY_ADVISORY_ONLY,CLEAR,atlas_to_context_packet,ContextPacket,False,False,False,COPIED_READONLY,ATLAS|F06 canon repair inventory; deduped zip source; no extraction; no runtime import
a9510996841d8353dd9f6432,ATLAS,OBSIDIA_BRANCHABLE_ATLAS_FULL_V0_3_COMPLETION_AUDIT.zip,OBSIDIA_BRANCHABLE_ATLAS_FULL_V0_3_COMPLETION_AUDIT/docs/full_doc_extraction/tables/DOCX_TABLE_0116.md,DOCX_TABLE_0116.md,.md,1073,INTEGRATE_TO_ATLAS_READONLY_SPEC_CANDIDATE,ATLAS_READONLY_ADVISORY_ONLY,READONLY_ADVISORY_ONLY,CLEAR,atlas_to_context_packet,ContextPacket,False,False,False,COPIED_READONLY,ATLAS|F06 canon repair inventory; deduped zip source; no extraction; no runtime import
bffcc3c64687b5a12d8bb42f,ATLAS,OBSIDIA_BRANCHABLE_ATLAS_FULL_V0_3_COMPLETION_AUDIT.zip,OBSIDIA_BRANCHABLE_ATLAS_FULL_V0_3_COMPLETION_AUDIT/docs/full_doc_extraction/tables/DOCX_TABLE_0117.md,DOCX_TABLE_0117.md,.md,1090,INTEGRATE_TO_ATLAS_READONLY_SPEC_CANDIDATE,ATLAS_READONLY_ADVISORY_ONLY,READONLY_ADVISORY_ONLY,CLEAR,atlas_to_context_packet,ContextPacket,False,False,False,COPIED_READONLY,ATLAS|F06 canon repair inventory; deduped zip source; no extraction; no runtime import
9e4da73d566071f4e0a71791,ATLAS,OBSIDIA_BRANCHABLE_ATLAS_FULL_V0_3_COMPLETION_AUDIT.zip,OBSIDIA_BRANCHABLE_ATLAS_FULL_V0_3_COMPLETION_AUDIT/docs/full_doc_extraction/tables/DOCX_TABLE_0118.md,DOCX_TABLE_0118.md,.md,1364,INTEGRATE_TO_ATLAS_READONLY_SPEC_CANDIDATE,ATLAS_READONLY_ADVISORY_ONLY,READONLY_ADVISORY_ONLY,CLEAR,atlas_to_context_packet,ContextPacket,False,False,False,COPIED_READONLY,ATLAS|F06 canon repair inventory; deduped zip source; no extraction; no runtime import
785a819b9faf7f015da03cd3,ATLAS,OBSIDIA_BRANCHABLE_ATLAS_FULL_V0_3_COMPLETION_AUDIT.zip,OBSIDIA_BRANCHABLE_ATLAS_FULL_V0_3_COMPLETION_AUDIT/docs/full_doc_extraction/tables/DOCX_TABLE_0119.md,DOCX_TABLE_0119.md,.md,994,INTEGRATE_TO_ATLAS_READONLY_SPEC_CANDIDATE,ATLAS_READONLY_ADVISORY_ONLY,READONLY_ADVISORY_ONLY,CLEAR,atlas_to_context_packet,ContextPacket,False,False,False,COPIED_READONLY,ATLAS|F06 canon repair inventory; deduped zip source; no extraction; no runtime import
cdb03230314d524a2dda8182,ATLAS,OBSIDIA_BRANCHABLE_ATLAS_FULL_V0_3_COMPLETION_AUDIT.zip,OBSIDIA_BRANCHABLE_ATLAS_FULL_V0_3_COMPLETION_AUDIT/docs/full_doc_extraction/tables/DOCX_TABLE_0120.md,DOCX_TABLE_0120.md,.md,1063,INTEGRATE_TO_ATLAS_READONLY_SPEC_CANDIDATE,ATLAS_READONLY_ADVISORY_ONLY,READONLY_ADVISORY_ONLY,CLEAR,atlas_to_context_packet,ContextPacket,False,False,False,COPIED_READONLY,ATLAS|F06 canon repair inventory; deduped zip source; no extraction; no runtime import
7f8552d0e7b488783e22e050,ATLAS,OBSIDIA_BRANCHABLE_ATLAS_FULL_V0_3_COMPLETION_AUDIT.zip,OBSIDIA_BRANCHABLE_ATLAS_FULL_V0_3_COMPLETION_AUDIT/docs/full_doc_extraction/tables/DOCX_TABLE_0121.md,DOCX_TABLE_0121.md,.md,1101,INTEGRATE_TO_ATLAS_READONLY_SPEC_CANDIDATE,ATLAS_READONLY_ADVISORY_ONLY,READONLY_ADVISORY_ONLY,CLEAR,atlas_to_context_packet,ContextPacket,False,False,False,COPIED_READONLY,ATLAS|F06 canon repair inventory; deduped zip source; no extraction; no runtime import
ada731837c003dc33c6c1fde,ATLAS,OBSIDIA_BRANCHABLE_ATLAS_FULL_V0_3_COMPLETION_AUDIT.zip,OBSIDIA_BRANCHABLE_ATLAS_FULL_V0_3_COMPLETION_AUDIT/docs/full_doc_extraction/tables/DOCX_TABLE_0122.md,DOCX_TABLE_0122.md,.md,1404,INTEGRATE_TO_ATLAS_READONLY_SPEC_CANDIDATE,ATLAS_READONLY_ADVISORY_ONLY,READONLY_ADVISORY_ONLY,CLEAR,atlas_to_context_packet,ContextPacket,False,False,False,COPIED_READONLY,ATLAS|F06 canon repair inventory; deduped zip source; no extraction; no runtime import
afa8bf7df1a6b30c792e7bf9,ATLAS,OBSIDIA_BRANCHABLE_ATLAS_FULL_V0_3_COMPLETION_AUDIT.zip,OBSIDIA_BRANCHABLE_ATLAS_FULL_V0_3_COMPLETION_AUDIT/docs/full_doc_extraction/tables/DOCX_TABLE_0123.md,DOCX_TABLE_0123.md,.md,985,INTEGRATE_TO_ATLAS_READONLY_SPEC_CANDIDATE,ATLAS_READONLY_ADVISORY_ONLY,READONLY_ADVISORY_ONLY,CLEAR,atlas_to_context_packet,ContextPacket,False,False,False,COPIED_READONLY,ATLAS|F06 canon repair inventory; deduped zip source; no extraction; no runtime import
08662eda2e0d72c288668c22,ATLAS,OBSIDIA_BRANCHABLE_ATLAS_FULL_V0_3_COMPLETION_AUDIT.zip,OBSIDIA_BRANCHABLE_ATLAS_FULL_V0_3_COMPLETION_AUDIT/docs/full_doc_extraction/tables/DOCX_TABLE_0124.md,DOCX_TABLE_0124.md,.md,1051,INTEGRATE_TO_ATLAS_READONLY_SPEC_CANDIDATE,ATLAS_READONLY_ADVISORY_ONLY,READONLY_ADVISORY_ONLY,CLEAR,atlas_to_context_packet,ContextPacket,False,False,False,COPIED_READONLY,ATLAS|F06 canon repair inventory; deduped zip source; no extraction; no runtime import
e5bd0243ffcc6fb82e68e2a3,ATLAS,OBSIDIA_BRANCHABLE_ATLAS_FULL_V0_3_COMPLETION_AUDIT.zip,OBSIDIA_BRANCHABLE_ATLAS_FULL_V0_3_COMPLETION_AUDIT/docs/full_doc_extraction/tables/DOCX_TABLE_0125.md,DOCX_TABLE_0125.md,.md,995,INTEGRATE_TO_ATLAS_READONLY_SPEC_CANDIDATE,ATLAS_READONLY_ADVISORY_ONLY,READONLY_ADVISORY_ONLY,CLEAR,atlas_to_context_packet,ContextPacket,False,False,False,COPIED_READONLY,ATLAS|F06 canon repair inventory; deduped zip source; no extraction; no runtime import
283e9e8e051b4981028ac949,ATLAS,OBSIDIA_BRANCHABLE_ATLAS_FULL_V0_3_COMPLETION_AUDIT.zip,OBSIDIA_BRANCHABLE_ATLAS_FULL_V0_3_COMPLETION_AUDIT/docs/full_doc_extraction/tables/DOCX_TABLE_0126.md,DOCX_TABLE_0126.md,.md,1376,INTEGRATE_TO_ATLAS_READONLY_SPEC_CANDIDATE,ATLAS_READONLY_ADVISORY_ONLY,READONLY_ADVISORY_ONLY,CLEAR,atlas_to_context_packet,ContextPacket,False,False,False,COPIED_READONLY,ATLAS|F06 canon repair inventory; deduped zip source; no extraction; no runtime import
fffcd370486554a149c03dfe,ATLAS,OBSIDIA_BRANCHABLE_ATLAS_FULL_V0_3_COMPLETION_AUDIT.zip,OBSIDIA_BRANCHABLE_ATLAS_FULL_V0_3_COMPLETION_AUDIT/docs/full_doc_extraction/tables/DOCX_TABLE_0127.md,DOCX_TABLE_0127.md,.md,985,INTEGRATE_TO_ATLAS_READONLY_SPEC_CANDIDATE,ATLAS_READONLY_ADVISORY_ONLY,READONLY_ADVISORY_ONLY,CLEAR,atlas_to_context_packet,ContextPacket,False,False,False,COPIED_READONLY,ATLAS|F06 canon repair inventory; deduped zip source; no extraction; no runtime import
960edcb029f6f246c1e7f9e9,ATLAS,OBSIDIA_BRANCHABLE_ATLAS_FULL_V0_3_COMPLETION_AUDIT.zip,OBSIDIA_BRANCHABLE_ATLAS_FULL_V0_3_COMPLETION_AUDIT/docs/full_doc_extraction/tables/DOCX_TABLE_0128.md,DOCX_TABLE_0128.md,.md,1130,INTEGRATE_TO_ATLAS_READONLY_SPEC_CANDIDATE,ATLAS_READONLY_ADVISORY_ONLY,READONLY_ADVISORY_ONLY,CLEAR,atlas_to_context_packet,ContextPacket,False,False,False,COPIED_READONLY,ATLAS|F06 canon repair inventory; deduped zip source; no extraction; no runtime import
34af1bd95f4c9033304b3cde,ATLAS,OBSIDIA_BRANCHABLE_ATLAS_FULL_V0_3_COMPLETION_AUDIT.zip,OBSIDIA_BRANCHABLE_ATLAS_FULL_V0_3_COMPLETION_AUDIT/docs/full_doc_extraction/tables/DOCX_TABLE_0129.md,DOCX_TABLE_0129.md,.md,1056,INTEGRATE_TO_ATLAS_READONLY_SPEC_CANDIDATE,ATLAS_READONLY_ADVISORY_ONLY,READONLY_ADVISORY_ONLY,CLEAR,atlas_to_context_packet,ContextPacket,False,False,False,COPIED_READONLY,ATLAS|F06 canon repair inventory; deduped zip source; no extraction; no runtime import
6e2c5bf1ad4b4fb9ef2b04f7,ATLAS,OBSIDIA_BRANCHABLE_ATLAS_FULL_V0_3_COMPLETION_AUDIT.zip,OBSIDIA_BRANCHABLE_ATLAS_FULL_V0_3_COMPLETION_AUDIT/docs/full_doc_extraction/tables/DOCX_TABLE_0130.md,DOCX_TABLE_0130.md,.md,1213,INTEGRATE_TO_ATLAS_READONLY_SPEC_CANDIDATE,ATLAS_READONLY_ADVISORY_ONLY,READONLY_ADVISORY_ONLY,CLEAR,atlas_to_context_packet,ContextPacket,False,False,False,COPIED_READONLY,ATLAS|F06 canon repair inventory; deduped zip source; no extraction; no runtime import
4557bf0910409a8772077a05,ATLAS,OBSIDIA_BRANCHABLE_ATLAS_FULL_V0_3_COMPLETION_AUDIT.zip,OBSIDIA_BRANCHABLE_ATLAS_FULL_V0_3_COMPLETION_AUDIT/docs/full_doc_extraction/tables/DOCX_TABLE_0131.md,DOCX_TABLE_0131.md,.md,925,INTEGRATE_TO_ATLAS_READONLY_SPEC_CANDIDATE,ATLAS_READONLY_ADVISORY_ONLY,READONLY_ADVISORY_ONLY,CLEAR,atlas_to_context_packet,ContextPacket,False,False,False,COPIED_READONLY,ATLAS|F06 canon repair inventory; deduped zip source; no extraction; no runtime import
98b68c36d9d922a028c25147,ATLAS,OBSIDIA_BRANCHABLE_ATLAS_FULL_V0_3_COMPLETION_AUDIT.zip,OBSIDIA_BRANCHABLE_ATLAS_FULL_V0_3_COMPLETION_AUDIT/docs/full_doc_extraction/tables/DOCX_TABLE_0132.md,DOCX_TABLE_0132.md,.md,1058,INTEGRATE_TO_ATLAS_READONLY_SPEC_CANDIDATE,ATLAS_READONLY_ADVISORY_ONLY,READONLY_ADVISORY_ONLY,CLEAR,atlas_to_context_packet,ContextPacket,False,False,False,COPIED_READONLY,ATLAS|F06 canon repair inventory; deduped zip source; no extraction; no runtime import
3c4f693dcf1077cd3dafc81e,ATLAS,OBSIDIA_BRANCHABLE_ATLAS_FULL_V0_3_COMPLETION_AUDIT.zip,OBSIDIA_BRANCHABLE_ATLAS_FULL_V0_3_COMPLETION_AUDIT/docs/full_doc_extraction/tables/DOCX_TABLE_0133.md,DOCX_TABLE_0133.md,.md,935,INTEGRATE_TO_ATLAS_READONLY_SPEC_CANDIDATE,ATLAS_READONLY_ADVISORY_ONLY,READONLY_ADVISORY_ONLY,CLEAR,atlas_to_context_packet,ContextPacket,False,False,False,COPIED_READONLY,ATLAS|F06 canon repair inventory; deduped zip source; no extraction; no runtime import
3e71f5486e918db874197530,ATLAS,OBSIDIA_BRANCHABLE_ATLAS_FULL_V0_3_COMPLETION_AUDIT.zip,OBSIDIA_BRANCHABLE_ATLAS_FULL_V0_3_COMPLETION_AUDIT/docs/full_doc_extraction/tables/DOCX_TABLE_0134.md,DOCX_TABLE_0134.md,.md,1097,INTEGRATE_TO_ATLAS_READONLY_SPEC_CANDIDATE,ATLAS_READONLY_ADVISORY_ONLY,READONLY_ADVISORY_ONLY,CLEAR,atlas_to_context_packet,ContextPacket,False,False,False,COPIED_READONLY,ATLAS|F06 canon repair inventory; deduped zip source; no extraction; no runtime import
da7406c7363d836796b0452f,ATLAS,OBSIDIA_BRANCHABLE_ATLAS_FULL_V0_3_COMPLETION_AUDIT.zip,OBSIDIA_BRANCHABLE_ATLAS_FULL_V0_3_COMPLETION_AUDIT/docs/full_doc_extraction/tables/DOCX_TABLE_0135.md,DOCX_TABLE_0135.md,.md,894,INTEGRATE_TO_ATLAS_READONLY_SPEC_CANDIDATE,ATLAS_READONLY_ADVISORY_ONLY,READONLY_ADVISORY_ONLY,CLEAR,atlas_to_context_packet,ContextPacket,False,False,False,COPIED_READONLY,ATLAS|F06 canon repair inventory; deduped zip source; no extraction; no runtime import
da4437d4e351bb9c5364bd80,ATLAS,OBSIDIA_BRANCHABLE_ATLAS_FULL_V0_3_COMPLETION_AUDIT.zip,OBSIDIA_BRANCHABLE_ATLAS_FULL_V0_3_COMPLETION_AUDIT/docs/full_doc_extraction/tables/DOCX_TABLE_0136.md,DOCX_TABLE_0136.md,.md,1090,INTEGRATE_TO_ATLAS_READONLY_SPEC_CANDIDATE,ATLAS_READONLY_ADVISORY_ONLY,READONLY_ADVISORY_ONLY,CLEAR,atlas_to_context_packet,ContextPacket,False,False,False,COPIED_READONLY,ATLAS|F06 canon repair inventory; deduped zip source; no extraction; no runtime import
076f40f3666efc610698af30,ATLAS,OBSIDIA_BRANCHABLE_ATLAS_FULL_V0_3_COMPLETION_AUDIT.zip,OBSIDIA_BRANCHABLE_ATLAS_FULL_V0_3_COMPLETION_AUDIT/docs/full_doc_extraction/tables/DOCX_TABLE_0137.md,DOCX_TABLE_0137.md,.md,917,INTEGRATE_TO_ATLAS_READONLY_SPEC_CANDIDATE,ATLAS_READONLY_ADVISORY_ONLY,READONLY_ADVISORY_ONLY,CLEAR,atlas_to_context_packet,ContextPacket,False,False,False,COPIED_READONLY,ATLAS|F06 canon repair inventory; deduped zip source; no extraction; no runtime import
d32cd6c46cf61afa59a78be8,ATLAS,OBSIDIA_BRANCHABLE_ATLAS_FULL_V0_3_COMPLETION_AUDIT.zip,OBSIDIA_BRANCHABLE_ATLAS_FULL_V0_3_COMPLETION_AUDIT/docs/full_doc_extraction/tables/DOCX_TABLE_0138.md,DOCX_TABLE_0138.md,.md,1100,INTEGRATE_TO_ATLAS_READONLY_SPEC_CANDIDATE,ATLAS_READONLY_ADVISORY_ONLY,READONLY_ADVISORY_ONLY,CLEAR,atlas_to_context_packet,ContextPacket,False,False,False,COPIED_READONLY,ATLAS|F06 canon repair inventory; deduped zip source; no extraction; no runtime import
b5e764bef78d2ae74ef47c31,ATLAS,OBSIDIA_BRANCHABLE_ATLAS_FULL_V0_3_COMPLETION_AUDIT.zip,OBSIDIA_BRANCHABLE_ATLAS_FULL_V0_3_COMPLETION_AUDIT/docs/full_doc_extraction/tables/DOCX_TABLE_0139.md,DOCX_TABLE_0139.md,.md,910,INTEGRATE_TO_ATLAS_READONLY_SPEC_CANDIDATE,ATLAS_READONLY_ADVISORY_ONLY,READONLY_ADVISORY_ONLY,CLEAR,atlas_to_context_packet,ContextPacket,False,False,False,COPIED_READONLY,ATLAS|F06 canon repair inventory; deduped zip source; no extraction; no runtime import
ca2dda69f7716f5fcd35b138,ATLAS,OBSIDIA_BRANCHABLE_ATLAS_FULL_V0_3_COMPLETION_AUDIT.zip,OBSIDIA_BRANCHABLE_ATLAS_FULL_V0_3_COMPLETION_AUDIT/docs/full_doc_extraction/tables/DOCX_TABLE_0140.md,DOCX_TABLE_0140.md,.md,1101,INTEGRATE_TO_ATLAS_READONLY_SPEC_CANDIDATE,ATLAS_READONLY_ADVISORY_ONLY,READONLY_ADVISORY_ONLY,CLEAR,atlas_to_context_packet,ContextPacket,False,False,False,COPIED_READONLY,ATLAS|F06 canon repair inventory; deduped zip source; no extraction; no runtime import
cc670f7bc5e1458a64602155,ATLAS,OBSIDIA_BRANCHABLE_ATLAS_FULL_V0_3_COMPLETION_AUDIT.zip,OBSIDIA_BRANCHABLE_ATLAS_FULL_V0_3_COMPLETION_AUDIT/docs/full_doc_extraction/tables/DOCX_TABLE_0141.md,DOCX_TABLE_0141.md,.md,934,INTEGRATE_TO_ATLAS_READONLY_SPEC_CANDIDATE,ATLAS_READONLY_ADVISORY_ONLY,READONLY_ADVISORY_ONLY,CLEAR,atlas_to_context_packet,ContextPacket,False,False,False,COPIED_READONLY,ATLAS|F06 canon repair inventory; deduped zip source; no extraction; no runtime import
9bc19d83771cb384c25effe9,ATLAS,OBSIDIA_BRANCHABLE_ATLAS_FULL_V0_3_COMPLETION_AUDIT.zip,OBSIDIA_BRANCHABLE_ATLAS_FULL_V0_3_COMPLETION_AUDIT/docs/full_doc_extraction/tables/DOCX_TABLE_0142.md,DOCX_TABLE_0142.md,.md,1090,INTEGRATE_TO_ATLAS_READONLY_SPEC_CANDIDATE,ATLAS_READONLY_ADVISORY_ONLY,READONLY_ADVISORY_ONLY,CLEAR,atlas_to_context_packet,ContextPacket,False,False,False,COPIED_READONLY,ATLAS|F06 canon repair inventory; deduped zip source; no extraction; no runtime import
e8e08ccd27f504b2e34acdbc,ATLAS,OBSIDIA_BRANCHABLE_ATLAS_FULL_V0_3_COMPLETION_AUDIT.zip,OBSIDIA_BRANCHABLE_ATLAS_FULL_V0_3_COMPLETION_AUDIT/docs/full_doc_extraction/tables/DOCX_TABLE_0143.md,DOCX_TABLE_0143.md,.md,917,INTEGRATE_TO_ATLAS_READONLY_SPEC_CANDIDATE,ATLAS_READONLY_ADVISORY_ONLY,READONLY_ADVISORY_ONLY,CLEAR,atlas_to_context_packet,ContextPacket,False,False,False,COPIED_READONLY,ATLAS|F06 canon repair inventory; deduped zip source; no extraction; no runtime import
374c3b2f37dd425222c12190,ATLAS,OBSIDIA_BRANCHABLE_ATLAS_FULL_V0_3_COMPLETION_AUDIT.zip,OBSIDIA_BRANCHABLE_ATLAS_FULL_V0_3_COMPLETION_AUDIT/docs/full_doc_extraction/tables/DOCX_TABLE_0144.md,DOCX_TABLE_0144.md,.md,1100,INTEGRATE_TO_ATLAS_READONLY_SPEC_CANDIDATE,ATLAS_READONLY_ADVISORY_ONLY,READONLY_ADVISORY_ONLY,CLEAR,atlas_to_context_packet,ContextPacket,False,False,False,COPIED_READONLY,ATLAS|F06 canon repair inventory; deduped zip source; no extraction; no runtime import
c072ced1ac60bdda6ff1f5cb,ATLAS,OBSIDIA_BRANCHABLE_ATLAS_FULL_V0_3_COMPLETION_AUDIT.zip,OBSIDIA_BRANCHABLE_ATLAS_FULL_V0_3_COMPLETION_AUDIT/docs/full_doc_extraction/tables/DOCX_TABLE_0145.md,DOCX_TABLE_0145.md,.md,910,INTEGRATE_TO_ATLAS_READONLY_SPEC_CANDIDATE,ATLAS_READONLY_ADVISORY_ONLY,READONLY_ADVISORY_ONLY,CLEAR,atlas_to_context_packet,ContextPacket,False,False,False,COPIED_READONLY,ATLAS|F06 canon repair inventory; deduped zip source; no extraction; no runtime import
00184d2a3ee56f0fba2a29ef,ATLAS,OBSIDIA_BRANCHABLE_ATLAS_FULL_V0_3_COMPLETION_AUDIT.zip,OBSIDIA_BRANCHABLE_ATLAS_FULL_V0_3_COMPLETION_AUDIT/docs/full_doc_extraction/tables/DOCX_TABLE_0146.md,DOCX_TABLE_0146.md,.md,1101,INTEGRATE_TO_ATLAS_READONLY_SPEC_CANDIDATE,ATLAS_READONLY_ADVISORY_ONLY,READONLY_ADVISORY_ONLY,CLEAR,atlas_to_context_packet,ContextPacket,False,False,False,COPIED_READONLY,ATLAS|F06 canon repair inventory; deduped zip source; no extraction; no runtime import
5e29f639d147309d320fa8f2,ATLAS,OBSIDIA_BRANCHABLE_ATLAS_FULL_V0_3_COMPLETION_AUDIT.zip,OBSIDIA_BRANCHABLE_ATLAS_FULL_V0_3_COMPLETION_AUDIT/docs/full_doc_extraction/tables/DOCX_TABLE_0147.md,DOCX_TABLE_0147.md,.md,934,INTEGRATE_TO_ATLAS_READONLY_SPEC_CANDIDATE,ATLAS_READONLY_ADVISORY_ONLY,READONLY_ADVISORY_ONLY,CLEAR,atlas_to_context_packet,ContextPacket,False,False,False,COPIED_READONLY,ATLAS|F06 canon repair inventory; deduped zip source; no extraction; no runtime import
