"domain","path","category","type","value"
"decision_runtime","decision_bank_1777492495888.json.evidence_refs[3]","decision_bank_1777492495888","String","c6491615019db24d"
"decision_runtime","decision_bank_1777492495888.json.evidence_refs[4]","decision_bank_1777492495888","String","4fd9e32c9e33d92b"
"decision_runtime","decision_bank_1777492495888.json.evidence_refs[5]","decision_bank_1777492495888","String","730dce7d5101307d"
"decision_runtime","decision_bank_1777492495888.json.evidence_refs[6]","decision_bank_1777492495888","String","aade642ed197d4dd"
"decision_runtime","decision_bank_1777492495888.json.evidence_refs[7]","decision_bank_1777492495888","String","800a13efde5c2904"
"decision_runtime","decision_bank_1777492495888.json.evidence_refs[8]","decision_bank_1777492495888","String","051836dccfb1492a"
"decision_runtime","decision_bank_1777492495888.json.evidence_refs[9]","decision_bank_1777492495888","String","78835d78532fe59d"
"decision_runtime","decision_bank_1777492495888.json.evidence_refs[10]","decision_bank_1777492495888","String","4e4fb3735e36ad11"
"decision_runtime","decision_bank_1777492495888.json.evidence_refs[11]","decision_bank_1777492495888","String","f503e8b5c49b828d"
"decision_runtime","decision_bank_1777492495888.json.evidence_refs[12]","decision_bank_1777492495888","String","meta:UnknownsAgent"
"decision_runtime","decision_bank_1777492495888.json.evidence_refs[13]","decision_bank_1777492495888","String","meta:ConflictResolutionAgent"
"decision_runtime","decision_bank_1777492495888.json.evidence_refs[14]","decision_bank_1777492495888","String","meta:PolicyScopeAgent"
"decision_runtime","decision_bank_1777492495888.json.evidence_refs[15]","decision_bank_1777492495888","String","meta:TicketReadinessAgent"
"decision_runtime","decision_bank_1777492495888.json.evidence_refs[16]","decision_bank_1777492495888","String","meta:TraceIntegrityAgent"
"decision_runtime","decision_bank_1777492495888.json.evidence_refs[17]","decision_bank_1777492495888","String","meta:AttestationReadinessAgent"
"decision_runtime","decision_bank_1777492495888.json.evidence_refs[18]","decision_bank_1777492495888","String","meta:HumanOverrideEligibilityAgent"
"decision_runtime","decision_bank_1777492495888.json.evidence_refs[19]","decision_bank_1777492495888","String","meta:SeverityClassifierAgent"
"decision_runtime","decision_bank_1777492495888.json.evidence_refs[20]","decision_bank_1777492495888","String","meta:ReplayConsistencyAgent"
"decision_runtime","decision_bank_1777492495888.json.evidence_refs[21]","decision_bank_1777492495888","String","meta:ProofConsistencyAgent"
"decision_runtime","decision_bank_1777492495888.json.metrics.authorize_score","decision_bank_1777492495888","Int32","0"
"decision_runtime","decision_bank_1777492495888.json.metrics.analyze_score","decision_bank_1777492495888","Int32","0"
"decision_runtime","decision_bank_1777492495888.json.metrics.block_score","decision_bank_1777492495888","Int32","0"
"decision_runtime","decision_bank_1777492495888.json.metrics.proof_ready","decision_bank_1777492495888","Boolean","True"
"decision_runtime","decision_bank_1777492495888.json.metrics.deterministic","decision_bank_1777492495888","Boolean","True"
"decision_runtime","decision_bank_1777492495888.json.raw_engine.domain","decision_bank_1777492495888","String","bank"
"decision_runtime","decision_bank_1777492495888.json.raw_engine.agent_votes[0]","decision_bank_1777492495888","String","TransactionContextAgent"
"decision_runtime","decision_bank_1777492495888.json.raw_engine.agent_votes[1]","decision_bank_1777492495888","String","CounterpartyAgent"
"decision_runtime","decision_bank_1777492495888.json.raw_engine.agent_votes[2]","decision_bank_1777492495888","String","LiquidityExposureAgent"
"decision_runtime","decision_bank_1777492495888.json.raw_engine.agent_votes[3]","decision_bank_1777492495888","String","BehaviorShiftAgent"
"decision_runtime","decision_bank_1777492495888.json.raw_engine.agent_votes[4]","decision_bank_1777492495888","String","FraudPatternAgent"
"decision_runtime","decision_bank_1777492495888.json.raw_engine.agent_votes[5]","decision_bank_1777492495888","String","LimitPolicyAgent"
"decision_runtime","decision_bank_1777492495888.json.raw_engine.agent_votes[6]","decision_bank_1777492495888","String","AffordabilityAgent"
"decision_runtime","decision_bank_1777492495888.json.raw_engine.agent_votes[7]","decision_bank_1777492495888","String","TemporalUrgencyAgent"
"decision_runtime","decision_bank_1777492495888.json.raw_engine.agent_votes[8]","decision_bank_1777492495888","String","IdentityMismatchAgent"
"decision_runtime","decision_bank_1777492495888.json.raw_engine.agent_votes[9]","decision_bank_1777492495888","String","NarrativeConflictAgent"
"decision_runtime","decision_bank_1777492495888.json.raw_engine.agent_votes[10]","decision_bank_1777492495888","String","RecoveryPathAgent"
"decision_runtime","decision_bank_1777492495888.json.raw_engine.agent_votes[11]","decision_bank_1777492495888","String","BankProofAgent"
"decision_runtime","decision_bank_1777492495888.json.raw_engine.vote_count","decision_bank_1777492495888","Int32","12"
"decision_runtime","decision_bank_1777492495888.json.sigma_override","decision_bank_1777492495888","Boolean","False"
"decision_runtime","decision_bank_1777492495888.json.sigma_step.step","decision_bank_1777492495888","Int32","0"
"decision_runtime","decision_bank_1777492495888.json.sigma_step.severity","decision_bank_1777492495888","String","S4"
"decision_runtime","decision_bank_1777492495888.json.sigma_step.z","decision_bank_1777492495888","Decimal","1.5"
"decision_runtime","decision_bank_1777492495888.json.sigma_step.z_t","decision_bank_1777492495888","Decimal","1.5"
"decision_runtime","decision_bank_1777492495888.json.sigma_step.velocity","decision_bank_1777492495888","Int32","0"
"decision_runtime","decision_bank_1777492495888.json.sigma_step.acceleration","decision_bank_1777492495888","Int32","0"
"decision_runtime","decision_bank_1777492495888.json.sigma_step.stability_status","decision_bank_1777492495888","String","STABLE"
"decision_runtime","decision_bank_1777492495888.json.sigma_step.violations","array_empty","array_empty",""
"decision_runtime","decision_bank_1777492495888.json.sigma_step.coherence_ok","decision_bank_1777492495888","Boolean","True"
"decision_runtime","decision_bank_1777492495888.json.sigma_report.pass","decision_bank_1777492495888","Boolean","True"
"decision_runtime","decision_bank_1777492495888.json.sigma_report.status","decision_bank_1777492495888","String","PASS"
"decision_runtime","decision_bank_1777492495888.json.sigma_report.steps_evaluated","decision_bank_1777492495888","Int32","1"
"decision_runtime","decision_bank_1777492495888.json.sigma_report.unstable_steps","decision_bank_1777492495888","Int32","0"
"decision_runtime","decision_bank_1777492495888.json.sigma_report.violations_total","decision_bank_1777492495888","Int32","0"
"decision_runtime","decision_bank_1777492495888.json.sigma_report.violation_types","array_empty","array_empty",""
"decision_runtime","decision_bank_1777492495888.json.sigma_report.metrics.mean_velocity","decision_bank_1777492495888","Int32","0"
"decision_runtime","decision_bank_1777492495888.json.sigma_report.metrics.total_steps","decision_bank_1777492495888","Int32","1"
"decision_runtime","decision_bank_1777492495888.json.sigma_report.metrics.tau_max_used","decision_bank_1777492495888","Int32","5"
"decision_runtime","decision_bank_1777492495888.json.sigma_report.metrics.accel_limit_used","decision_bank_1777492495888","Decimal","0.6"
"decision_runtime","decision_bank_1777492495888.json.sigma_report.constraints.vanishing_acceleration","decision_bank_1777492495888","String","OK"
"decision_runtime","decision_bank_1777492495888.json.sigma_report.constraints.velocity_band","decision_bank_1777492495888","String","OK"
"decision_runtime","decision_bank_1777492495888.json.sigma_report.constraints.coherence_stationarity","decision_bank_1777492495888","String","OK"
"decision_runtime","decision_bank_1777492495888.json.sigma_report.steps_detail[0].step","decision_bank_1777492495888","Int32","0"
"decision_runtime","decision_bank_1777492495888.json.sigma_report.steps_detail[0].severity","decision_bank_1777492495888","String","S4"
"decision_runtime","decision_bank_1777492495888.json.sigma_report.steps_detail[0].z","decision_bank_1777492495888","Decimal","1.5"
"decision_runtime","decision_bank_1777492495888.json.sigma_report.steps_detail[0].z_t","decision_bank_1777492495888","Decimal","1.5"
"decision_runtime","decision_bank_1777492495888.json.sigma_report.steps_detail[0].velocity","decision_bank_1777492495888","Int32","0"
"decision_runtime","decision_bank_1777492495888.json.sigma_report.steps_detail[0].acceleration","decision_bank_1777492495888","Int32","0"
"decision_runtime","decision_bank_1777492495888.json.sigma_report.steps_detail[0].stability_status","decision_bank_1777492495888","String","STABLE"
"decision_runtime","decision_bank_1777492495888.json.sigma_report.steps_detail[0].violations","array_empty","array_empty",""
"decision_runtime","decision_bank_1777492495888.json.sigma_report.steps_detail[0].coherence_ok","decision_bank_1777492495888","Boolean","True"
"decision_runtime","decision_bank_1777492495888.json.sigma_report.stdout","decision_bank_1777492495888","String","V18.9 Sigma Dynamic Stability - PASS
Steps evaluated : 1
Unstable steps  : 0
Total violations: 0
Config source   : C:\Users\User\Desktop\obsidia-engine-proof-core\obsidia-x108-proofs\sigma\sigma_config.json
tau_max         : 5.0
accel_limit     : 0.6
No violations detected.
"
"decision_runtime","decision_bank_1777492506178.json.domain","decision_bank_1777492506178","String","bank"
"decision_runtime","decision_bank_1777492506178.json.market_verdict","decision_bank_1777492506178","String","ANALYZE"
"decision_runtime","decision_bank_1777492506178.json.confidence","decision_bank_1777492506178","Decimal","0.5"
"decision_runtime","decision_bank_1777492506178.json.confidence_integrity","decision_bank_1777492506178","Decimal","0.5"
"decision_runtime","decision_bank_1777492506178.json.confidence_governance","decision_bank_1777492506178","Decimal","0.95"
"decision_runtime","decision_bank_1777492506178.json.confidence_readiness","decision_bank_1777492506178","Decimal","0.66"
"decision_runtime","decision_bank_1777492506178.json.confidence_scope","decision_bank_1777492506178","String","integrity"
"decision_runtime","decision_bank_1777492506178.json.governance_scope","decision_bank_1777492506178","String","x108_decision_robustness"
"decision_runtime","decision_bank_1777492506178.json.readiness_scope","decision_bank_1777492506178","String","harmonic_integrity_governance"
"decision_runtime","decision_bank_1777492506178.json.contradictions[0]","decision_bank_1777492506178","String","URGENT_BEHAVIOR"
"decision_runtime","decision_bank_1777492506178.json.contradictions[1]","decision_bank_1777492506178","String","URGENT_BEHAVIOR"
"decision_runtime","decision_bank_1777492506178.json.contradictions[2]","decision_bank_1777492506178","String","URGENT_BEHAVIOR"
"decision_runtime","decision_bank_1777492506178.json.contradictions[3]","decision_bank_1777492506178","String","URGENT_BEHAVIOR"
"decision_runtime","decision_bank_1777492506178.json.unknowns[0]","decision_bank_1777492506178","String","TEMPORAL_LOCK_NOT_MATURE"
"decision_runtime","decision_bank_1777492506178.json.unknowns[1]","decision_bank_1777492506178","String","TEMPORAL_LOCK_NOT_MATURE"
"decision_runtime","decision_bank_1777492506178.json.unknowns[2]","decision_bank_1777492506178","String","TEMPORAL_LOCK_NOT_MATURE"
"decision_runtime","decision_bank_1777492506178.json.unknowns[3]","decision_bank_1777492506178","String","TEMPORAL_LOCK_NOT_MATURE"
"decision_runtime","decision_bank_1777492506178.json.unknowns[4]","decision_bank_1777492506178","String","TICKET_NOT_READY"
"decision_runtime","decision_bank_1777492506178.json.risk_flags[0]","decision_bank_1777492506178","String","FRAUD_PATTERN"
"decision_runtime","decision_bank_1777492506178.json.risk_flags[1]","decision_bank_1777492506178","String","FRAUD_PATTERN"
"decision_runtime","decision_bank_1777492506178.json.x108_gate","decision_bank_1777492506178","String","BLOCK"
"decision_runtime","decision_bank_1777492506178.json.reason_code","decision_bank_1777492506178","String","CONTRADICTION_THRESHOLD_REACHED"
"decision_runtime","decision_bank_1777492506178.json.severity","decision_bank_1777492506178","String","S4"
"decision_runtime","decision_bank_1777492506178.json.decision_id","decision_bank_1777492506178","String","bank-ee1024b850ff"
"decision_runtime","decision_bank_1777492506178.json.trace_id","decision_bank_1777492506178","String","628aa135-4bd0-4d45-9b8f-4e6dfb50f77c"
"decision_runtime","decision_bank_1777492506178.json.ticket_required","decision_bank_1777492506178","Boolean","False"
"decision_runtime","decision_bank_1777492506178.json.ticket_id","null","null",""
"decision_runtime","decision_bank_1777492506178.json.attestation_ref","decision_bank_1777492506178","String","e076c9aff56689e22907c020"
"decision_runtime","decision_bank_1777492506178.json.source","decision_bank_1777492506178","String","canonical_framework"
"decision_runtime","decision_bank_1777492506178.json.evidence_refs[0]","decision_bank_1777492506178","String","e47a240fff0baf69"
"decision_runtime","decision_bank_1777492506178.json.evidence_refs[1]","decision_bank_1777492506178","String","31100c334d58a1f4"
"decision_runtime","decision_bank_1777492506178.json.evidence_refs[2]","decision_bank_1777492506178","String","e07af98a0a87c218"
"decision_runtime","decision_bank_1777492506178.json.evidence_refs[3]","decision_bank_1777492506178","String","c6491615019db24d"
"decision_runtime","decision_bank_1777492506178.json.evidence_refs[4]","decision_bank_1777492506178","String","4fd9e32c9e33d92b"
"decision_runtime","decision_bank_1777492506178.json.evidence_refs[5]","decision_bank_1777492506178","String","730dce7d5101307d"
"decision_runtime","decision_bank_1777492506178.json.evidence_refs[6]","decision_bank_1777492506178","String","aade642ed197d4dd"
"decision_runtime","decision_bank_1777492506178.json.evidence_refs[7]","decision_bank_1777492506178","String","800a13efde5c2904"
"decision_runtime","decision_bank_1777492506178.json.evidence_refs[8]","decision_bank_1777492506178","String","051836dccfb1492a"
"decision_runtime","decision_bank_1777492506178.json.evidence_refs[9]","decision_bank_1777492506178","String","78835d78532fe59d"
"decision_runtime","decision_bank_1777492506178.json.evidence_refs[10]","decision_bank_1777492506178","String","4e4fb3735e36ad11"
"decision_runtime","decision_bank_1777492506178.json.evidence_refs[11]","decision_bank_1777492506178","String","f503e8b5c49b828d"
"decision_runtime","decision_bank_1777492506178.json.evidence_refs[12]","decision_bank_1777492506178","String","meta:UnknownsAgent"
"decision_runtime","decision_bank_1777492506178.json.evidence_refs[13]","decision_bank_1777492506178","String","meta:ConflictResolutionAgent"
"decision_runtime","decision_bank_1777492506178.json.evidence_refs[14]","decision_bank_1777492506178","String","meta:PolicyScopeAgent"
"decision_runtime","decision_bank_1777492506178.json.evidence_refs[15]","decision_bank_1777492506178","String","meta:TicketReadinessAgent"
"decision_runtime","decision_bank_1777492506178.json.evidence_refs[16]","decision_bank_1777492506178","String","meta:TraceIntegrityAgent"
"decision_runtime","decision_bank_1777492506178.json.evidence_refs[17]","decision_bank_1777492506178","String","meta:AttestationReadinessAgent"
"decision_runtime","decision_bank_1777492506178.json.evidence_refs[18]","decision_bank_1777492506178","String","meta:HumanOverrideEligibilityAgent"
"decision_runtime","decision_bank_1777492506178.json.evidence_refs[19]","decision_bank_1777492506178","String","meta:SeverityClassifierAgent"
"decision_runtime","decision_bank_1777492506178.json.evidence_refs[20]","decision_bank_1777492506178","String","meta:ReplayConsistencyAgent"
"decision_runtime","decision_bank_1777492506178.json.evidence_refs[21]","decision_bank_1777492506178","String","meta:ProofConsistencyAgent"
"decision_runtime","decision_bank_1777492506178.json.metrics.authorize_score","decision_bank_1777492506178","Int32","0"
"decision_runtime","decision_bank_1777492506178.json.metrics.analyze_score","decision_bank_1777492506178","Int32","0"
"decision_runtime","decision_bank_1777492506178.json.metrics.block_score","decision_bank_1777492506178","Int32","0"
"decision_runtime","decision_bank_1777492506178.json.metrics.proof_ready","decision_bank_1777492506178","Boolean","True"
"decision_runtime","decision_bank_1777492506178.json.metrics.deterministic","decision_bank_1777492506178","Boolean","True"
"decision_runtime","decision_bank_1777492506178.json.raw_engine.domain","decision_bank_1777492506178","String","bank"
"decision_runtime","decision_bank_1777492506178.json.raw_engine.agent_votes[0]","decision_bank_1777492506178","String","TransactionContextAgent"
"decision_runtime","decision_bank_1777492506178.json.raw_engine.agent_votes[1]","decision_bank_1777492506178","String","CounterpartyAgent"
"decision_runtime","decision_bank_1777492506178.json.raw_engine.agent_votes[2]","decision_bank_1777492506178","String","LiquidityExposureAgent"
"decision_runtime","decision_bank_1777492506178.json.raw_engine.agent_votes[3]","decision_bank_1777492506178","String","BehaviorShiftAgent"
"decision_runtime","decision_bank_1777492506178.json.raw_engine.agent_votes[4]","decision_bank_1777492506178","String","FraudPatternAgent"
"decision_runtime","decision_bank_1777492506178.json.raw_engine.agent_votes[5]","decision_bank_1777492506178","String","LimitPolicyAgent"
"decision_runtime","decision_bank_1777492506178.json.raw_engine.agent_votes[6]","decision_bank_1777492506178","String","AffordabilityAgent"
"decision_runtime","decision_bank_1777492506178.json.raw_engine.agent_votes[7]","decision_bank_1777492506178","String","TemporalUrgencyAgent"
"decision_runtime","decision_bank_1777492506178.json.raw_engine.agent_votes[8]","decision_bank_1777492506178","String","IdentityMismatchAgent"
"decision_runtime","decision_bank_1777492506178.json.raw_engine.agent_votes[9]","decision_bank_1777492506178","String","NarrativeConflictAgent"
"decision_runtime","decision_bank_1777492506178.json.raw_engine.agent_votes[10]","decision_bank_1777492506178","String","RecoveryPathAgent"
"decision_runtime","decision_bank_1777492506178.json.raw_engine.agent_votes[11]","decision_bank_1777492506178","String","BankProofAgent"
"decision_runtime","decision_bank_1777492506178.json.raw_engine.vote_count","decision_bank_1777492506178","Int32","12"
"decision_runtime","decision_bank_1777492506178.json.sigma_override","decision_bank_1777492506178","Boolean","False"
"decision_runtime","decision_bank_1777492506178.json.sigma_step.step","decision_bank_1777492506178","Int32","0"
"decision_runtime","decision_bank_1777492506178.json.sigma_step.severity","decision_bank_1777492506178","String","S4"
"decision_runtime","decision_bank_1777492506178.json.sigma_step.z","decision_bank_1777492506178","Decimal","1.5"
"decision_runtime","decision_bank_1777492506178.json.sigma_step.z_t","decision_bank_1777492506178","Decimal","1.5"
"decision_runtime","decision_bank_1777492506178.json.sigma_step.velocity","decision_bank_1777492506178","Int32","0"
"decision_runtime","decision_bank_1777492506178.json.sigma_step.acceleration","decision_bank_1777492506178","Int32","0"
"decision_runtime","decision_bank_1777492506178.json.sigma_step.stability_status","decision_bank_1777492506178","String","STABLE"
"decision_runtime","decision_bank_1777492506178.json.sigma_step.violations","array_empty","array_empty",""
"decision_runtime","decision_bank_1777492506178.json.sigma_step.coherence_ok","decision_bank_1777492506178","Boolean","True"
"decision_runtime","decision_bank_1777492506178.json.sigma_report.pass","decision_bank_1777492506178","Boolean","True"
"decision_runtime","decision_bank_1777492506178.json.sigma_report.status","decision_bank_1777492506178","String","PASS"
"decision_runtime","decision_bank_1777492506178.json.sigma_report.steps_evaluated","decision_bank_1777492506178","Int32","1"
"decision_runtime","decision_bank_1777492506178.json.sigma_report.unstable_steps","decision_bank_1777492506178","Int32","0"
"decision_runtime","decision_bank_1777492506178.json.sigma_report.violations_total","decision_bank_1777492506178","Int32","0"
"decision_runtime","decision_bank_1777492506178.json.sigma_report.violation_types","array_empty","array_empty",""
"decision_runtime","decision_bank_1777492506178.json.sigma_report.metrics.mean_velocity","decision_bank_1777492506178","Int32","0"
"decision_runtime","decision_bank_1777492506178.json.sigma_report.metrics.total_steps","decision_bank_1777492506178","Int32","1"
"decision_runtime","decision_bank_1777492506178.json.sigma_report.metrics.tau_max_used","decision_bank_1777492506178","Int32","5"
"decision_runtime","decision_bank_1777492506178.json.sigma_report.metrics.accel_limit_used","decision_bank_1777492506178","Decimal","0.6"
"decision_runtime","decision_bank_1777492506178.json.sigma_report.constraints.vanishing_acceleration","decision_bank_1777492506178","String","OK"
"decision_runtime","decision_bank_1777492506178.json.sigma_report.constraints.velocity_band","decision_bank_1777492506178","String","OK"
"decision_runtime","decision_bank_1777492506178.json.sigma_report.constraints.coherence_stationarity","decision_bank_1777492506178","String","OK"
"decision_runtime","decision_bank_1777492506178.json.sigma_report.steps_detail[0].step","decision_bank_1777492506178","Int32","0"
"decision_runtime","decision_bank_1777492506178.json.sigma_report.steps_detail[0].severity","decision_bank_1777492506178","String","S4"
"decision_runtime","decision_bank_1777492506178.json.sigma_report.steps_detail[0].z","decision_bank_1777492506178","Decimal","1.5"
"decision_runtime","decision_bank_1777492506178.json.sigma_report.steps_detail[0].z_t","decision_bank_1777492506178","Decimal","1.5"
"decision_runtime","decision_bank_1777492506178.json.sigma_report.steps_detail[0].velocity","decision_bank_1777492506178","Int32","0"
"decision_runtime","decision_bank_1777492506178.json.sigma_report.steps_detail[0].acceleration","decision_bank_1777492506178","Int32","0"
"decision_runtime","decision_bank_1777492506178.json.sigma_report.steps_detail[0].stability_status","decision_bank_1777492506178","String","STABLE"
"decision_runtime","decision_bank_1777492506178.json.sigma_report.steps_detail[0].violations","array_empty","array_empty",""
"decision_runtime","decision_bank_1777492506178.json.sigma_report.steps_detail[0].coherence_ok","decision_bank_1777492506178","Boolean","True"
"decision_runtime","decision_bank_1777492506178.json.sigma_report.stdout","decision_bank_1777492506178","String","V18.9 Sigma Dynamic Stability - PASS
Steps evaluated : 1
Unstable steps  : 0
Total violations: 0
Config source   : C:\Users\User\Desktop\obsidia-engine-proof-core\obsidia-x108-proofs\sigma\sigma_config.json
tau_max         : 5.0
accel_limit     : 0.6
No violations detected.
"
"decision_runtime","decision_bank_1777492517202.json.domain","decision_bank_1777492517202","String","bank"
"decision_runtime","decision_bank_1777492517202.json.market_verdict","decision_bank_1777492517202","String","ANALYZE"
"decision_runtime","decision_bank_1777492517202.json.confidence","decision_bank_1777492517202","Decimal","0.5"
"decision_runtime","decision_bank_1777492517202.json.confidence_integrity","decision_bank_1777492517202","Decimal","0.5"
"decision_runtime","decision_bank_1777492517202.json.confidence_governance","decision_bank_1777492517202","Decimal","0.95"
"decision_runtime","decision_bank_1777492517202.json.confidence_readiness","decision_bank_1777492517202","Decimal","0.66"
"decision_runtime","decision_bank_1777492517202.json.confidence_scope","decision_bank_1777492517202","String","integrity"
"decision_runtime","decision_bank_1777492517202.json.governance_scope","decision_bank_1777492517202","String","x108_decision_robustness"
"decision_runtime","decision_bank_1777492517202.json.readiness_scope","decision_bank_1777492517202","String","harmonic_integrity_governance"
"decision_runtime","decision_bank_1777492517202.json.contradictions[0]","decision_bank_1777492517202","String","URGENT_BEHAVIOR"
"decision_runtime","decision_bank_1777492517202.json.contradictions[1]","decision_bank_1777492517202","String","URGENT_BEHAVIOR"
"decision_runtime","decision_bank_1777492517202.json.contradictions[2]","decision_bank_1777492517202","String","URGENT_BEHAVIOR"
"decision_runtime","decision_bank_1777492517202.json.contradictions[3]","decision_bank_1777492517202","String","URGENT_BEHAVIOR"
"decision_runtime","decision_bank_1777492517202.json.unknowns[0]","decision_bank_1777492517202","String","TEMPORAL_LOCK_NOT_MATURE"
"decision_runtime","decision_bank_1777492517202.json.unknowns[1]","decision_bank_1777492517202","String","TEMPORAL_LOCK_NOT_MATURE"
"decision_runtime","decision_bank_1777492517202.json.unknowns[2]","decision_bank_1777492517202","String","TEMPORAL_LOCK_NOT_MATURE"
"decision_runtime","decision_bank_1777492517202.json.unknowns[3]","decision_bank_1777492517202","String","TEMPORAL_LOCK_NOT_MATURE"
"decision_runtime","decision_bank_1777492517202.json.unknowns[4]","decision_bank_1777492517202","String","TICKET_NOT_READY"
"decision_runtime","decision_bank_1777492517202.json.risk_flags[0]","decision_bank_1777492517202","String","FRAUD_PATTERN"
"decision_runtime","decision_bank_1777492517202.json.risk_flags[1]","decision_bank_1777492517202","String","FRAUD_PATTERN"
"decision_runtime","decision_bank_1777492517202.json.x108_gate","decision_bank_1777492517202","String","BLOCK"
"decision_runtime","decision_bank_1777492517202.json.reason_code","decision_bank_1777492517202","String","CONTRADICTION_THRESHOLD_REACHED"
"decision_runtime","decision_bank_1777492517202.json.severity","decision_bank_1777492517202","String","S4"
"decision_runtime","decision_bank_1777492517202.json.decision_id","decision_bank_1777492517202","String","bank-d352dc0880c3"
"decision_runtime","decision_bank_1777492517202.json.trace_id","decision_bank_1777492517202","String","1b3d5e3b-81f1-4d61-bbc6-744df7edd194"
"decision_runtime","decision_bank_1777492517202.json.ticket_required","decision_bank_1777492517202","Boolean","False"
"decision_runtime","decision_bank_1777492517202.json.ticket_id","null","null",""
"decision_runtime","decision_bank_1777492517202.json.attestation_ref","decision_bank_1777492517202","String","e076c9aff56689e22907c020"
"decision_runtime","decision_bank_1777492517202.json.source","decision_bank_1777492517202","String","canonical_framework"
"decision_runtime","decision_bank_1777492517202.json.evidence_refs[0]","decision_bank_1777492517202","String","e47a240fff0baf69"
"decision_runtime","decision_bank_1777492517202.json.evidence_refs[1]","decision_bank_1777492517202","String","31100c334d58a1f4"
"decision_runtime","decision_bank_1777492517202.json.evidence_refs[2]","decision_bank_1777492517202","String","e07af98a0a87c218"
"decision_runtime","decision_bank_1777492517202.json.evidence_refs[3]","decision_bank_1777492517202","String","c6491615019db24d"
"decision_runtime","decision_bank_1777492517202.json.evidence_refs[4]","decision_bank_1777492517202","String","4fd9e32c9e33d92b"
"decision_runtime","decision_bank_1777492517202.json.evidence_refs[5]","decision_bank_1777492517202","String","730dce7d5101307d"
"decision_runtime","decision_bank_1777492517202.json.evidence_refs[6]","decision_bank_1777492517202","String","aade642ed197d4dd"
